Pickup Area,"Popular Pickup Lat,Lon",Destination,"Popular Destination Lat, Lon",OSRM_distance_km_car,OSRM_distance_km_bike,diff_car,diff_bike,pickup_hex8,destination_hex8,pickup_hex8_lat,pickup_hex8_lon,destination_hex8_lat,destination_hex8_lon,pickup_area_name,dropoff_area_name
Malibagh,"23.748206666885658, 90.41264211577844",Shanir Akhra,"23.699506380859372, 90.45290987467429",10.26,9.06,,,883cf17659fffff,883cf176e7fffff,23.74503840440612,90.41206926469968,23.69915034789104,90.45700445311503,"Mouchak Market, Malibagh","Rayerbag, Shonir Akhra"
Malibagh,"23.748206666885658, 90.41264211577844",Shankar,"23.750878640826883, 90.36846011026877",6.09,6.09,,,883cf17659fffff,883cf10ca9fffff,23.74503840440612,90.41206926469968,23.753725055313375,90.36952473783344,"Mouchak Market, Malibagh","Block D, Lalmatia"
Malibagh,"23.748206666885658, 90.41264211577844",Sher-e-Bangla Agricultural University,"23.771809817829016, 90.37501155074635",7.23,7.23,,,883cf17659fffff,883cf10c89fffff,23.74503840440612,90.41206926469968,23.775798383977737,90.37573446836544,"Mouchak Market, Malibagh","Agargaon, Sher-E-Bangla Nagar"
Malibagh,"23.748206666885658, 90.41264211577844",Shewrapara,"23.79094369753041, 90.37486012421229",8.14,8.14,,,883cf17659fffff,883cf10cddfffff,23.74503840440612,90.41206926469968,23.79060607175627,90.37668777785234,"Mouchak Market, Malibagh","East Shewrapara, Mirpur"
Malibagh,"23.748206666885658, 90.41264211577844",Shiddhirganj,"23.689641810056496, 90.48395242561817",15.0,14.3,,,883cf17659fffff,883cf176a3fffff,23.74503840440612,90.41206926469968,23.691014228609237,90.48042777386294,"Mouchak Market, Malibagh",
Malibagh,"23.748206666885658, 90.41264211577844",Shishu Hospital,"23.774720021541565, 90.3696989138121",9.54,9.54,,,883cf17659fffff,883cf10cc7fffff,23.74503840440612,90.41206926469968,23.77608124036896,90.36617387184424,"Mouchak Market, Malibagh","Shyamoli, Mohammadpur"
Malibagh,"23.748206666885658, 90.41264211577844",Square Hospital,"23.75311200932124, 90.381378314238",4.23,4.23,,,883cf17659fffff,883cf10cabfffff,23.74503840440612,90.41206926469968,23.753441586408567,90.37908471110562,"Mouchak Market, Malibagh","Shukrabad, Dhanmondi 32"
Malibagh,"23.748206666885658, 90.41264211577844",Star Kabab Dhanmondi,"23.739915584940274, 90.38151538972964",4.35,4.35,,,883cf17659fffff,883cf10ca7fffff,23.74503840440612,90.41206926469968,23.738629187547115,90.37813139390512,"Mouchak Market, Malibagh","Residential Area, Dhanmondi"
Malibagh,"23.748206666885658, 90.41264211577844",Sutrapur,"23.712143135744196, 90.41996290601092",5.71,5.77,,,883cf17659fffff,883cf17603fffff,23.74503840440612,90.41206926469968,23.71512179069552,90.41971922487646,"Mouchak Market, Malibagh","Narinda, Wari"
Malibagh,"23.748206666885658, 90.41264211577844",Technical,"23.78149787280003, 90.35246112771259",10.13,10.13,,,883cf17659fffff,883cf10ccdfffff,23.74503840440612,90.41206926469968,23.783908216362452,90.35230951112833,"Mouchak Market, Malibagh","Darus Salam, Kallyanpur"
Malibagh,"23.748206666885658, 90.41264211577844",Tejgaon Industrial Area,"23.760019431424492, 90.39129990553859",3.95,3.95,,,883cf17659fffff,883cf10cb9fffff,23.74503840440612,90.41206926469968,23.76042092782806,90.39390227519722,"Mouchak Market, Malibagh","Tejkunipara, Tejgaon"
Malibagh,"23.748206666885658, 90.41264211577844",Tejturi Bazar,"23.75623497189328, 90.39215451399026",3.57,3.57,,,883cf17659fffff,883cf10cbdfffff,23.74503840440612,90.41206926469968,23.753157519825887,90.3886449653357,"Mouchak Market, Malibagh","Green Road, Panthapath"
Malibagh,"23.748206666885658, 90.41264211577844",UIU,"23.798010494541813, 90.44969926609087",9.86,9.86,,,883cf17659fffff,883cf13959fffff,23.74503840440612,90.41206926469968,23.795871067089926,90.44888359942854,"Mouchak Market, Malibagh","Madani Avenue, 100 Feet Road"
Malibagh,"23.748206666885658, 90.41264211577844",Uttara 1,"23.858105043986644, 90.4009780758213",15.83,15.83,,,883cf17659fffff,883cf105b1fffff,23.74503840440612,90.41206926469968,23.85651090970993,90.40488861792733,"Mouchak Market, Malibagh",
Malibagh,"23.748206666885658, 90.41264211577844",Uttara 6,"23.87139236941201, 90.40429178390336",18.12,18.12,,,883cf17659fffff,883cf10595fffff,23.74503840440612,90.41206926469968,23.871308946592208,90.40584374482148,"Mouchak Market, Malibagh",
Malibagh,"23.748206666885658, 90.41264211577844",Wapda,"23.724329299083337, 90.42172598970535",3.37,3.37,,,883cf17659fffff,883cf1761dfffff,23.74503840440612,90.41206926469968,23.722386557230863,90.42497715465107,"Mouchak Market, Malibagh","Gopibag, Tikatuli"
Matikata,"23.820603531946713, 90.3904670372557",North South University,"23.815277538796973, 90.42547076424017",6.98,6.98,,,883cf13b69fffff,883cf13b03fffff,23.819933080314318,90.38815709899372,23.81879577278778,90.42640952294214,"Matikata, Mirpur ECB","Block C, Bashundhara R/A"
Mirpur 1,"23.799924575462516, 90.35540223205751",Mitford Hospital,"23.710241130066684, 90.40146387971537",14.39,14.39,,,883cf10ea3fffff,883cf17605fffff,23.79871445856369,90.35326159654096,23.70814300261903,90.40490207721804,"Block F, Mirpur 1","Islampur, Sadarghat"
Mirpur 1,"23.799924575462516, 90.35540223205751",Moghbazar,"23.749429419450692, 90.40863148744401",10.73,10.73,,,883cf10ea3fffff,883cf10cb3fffff,23.79871445856369,90.35326159654096,23.75258759348207,90.40776631458964,"Block F, Mirpur 1","Greenway, Moghbazar"
Mirpur 1,"23.799924575462516, 90.35540223205751",Mohakhali,"23.777854677596434, 90.40604839490996",9.74,9.74,,,883cf10ea3fffff,883cf10c91fffff,23.79871445856369,90.35326159654096,23.774946225704827,90.40441794294416,"Block F, Mirpur 1","Dakkhinpara, Mohakhali"
Mirpur 1,"23.799924575462516, 90.35540223205751",Mohammadia Housing Society,"23.763101301949316, 90.35556289470746",6.96,6.96,,,883cf10ea3fffff,883cf10ce1fffff,23.79871445856369,90.35326159654096,23.76155438552596,90.35566136491688,"Block F, Mirpur 1","Mohammadia Housing Limited, Mohammadpur"
Mirpur 1,"23.799924575462516, 90.35540223205751",Mohammadpur,"23.7663733521534, 90.35838993349377",6.56,6.56,,,883cf10ea3fffff,883cf10cebfffff,23.79871445856369,90.35326159654096,23.768818065694155,90.36091744346868,"Block F, Mirpur 1","Shyamoli, Mohammadpur"
Mirpur 1,"23.799924575462516, 90.35540223205751",Monipuripara,"23.761551705506246, 90.38597592588681",7.25,7.27,,,883cf10ea3fffff,883cf10c87fffff,23.79871445856369,90.35326159654096,23.760705189009908,90.38434162607795,"Block F, Mirpur 1","Monipuripara, Tejgaon"
Mirpur 1,"23.799924575462516, 90.35540223205751",Motijheel,"23.73295803071134, 90.41707926909248",12.52,12.52,,,883cf10ea3fffff,883cf17657fffff,23.79871445856369,90.35326159654096,23.72993788598881,90.42067468476998,"Block F, Mirpur 1","Arambagh, Motijheel"
Mirpur 1,"23.799924575462516, 90.35540223205751",Nabinagar Housing,"23.75914645303138, 90.34560142302898",6.64,6.64,,,883cf10ea3fffff,883cf10cedfffff,23.79871445856369,90.35326159654096,23.76183625547636,90.34610184166168,"Block F, Mirpur 1","Nabi Nagar Housing, Mohammadpur"
Mirpur 1,"23.799924575462516, 90.35540223205751",Nakhalpara,"23.770702222003415, 90.39587895540527",8.41,8.41,,,883cf10ea3fffff,883cf10c95fffff,23.79871445856369,90.35326159654096,23.76768382991121,90.39915993441797,"Block F, Mirpur 1","East Nakhalpara, Tejgaon"
Mirpur 1,"23.799924575462516, 90.35540223205751",Naya Paltan,"23.73459027801036, 90.41371487931436",12.86,12.86,,,883cf10ea3fffff,883cf17651fffff,23.79871445856369,90.35326159654096,23.737488501811157,90.41637205477298,"Block F, Mirpur 1","Shantinagar, Kakrail"
Mirpur 1,"23.799924575462516, 90.35540223205751",New market,"23.733306698256296, 90.38374538295768",10.28,10.28,,,883cf10ea3fffff,883cf1764dfffff,23.79871445856369,90.35326159654096,23.731080182872358,90.38243448248184,"Block F, Mirpur 1","Azimpur, Lalbagh"
Mirpur 1,"23.799924575462516, 90.35540223205751",Niketan,"23.773793555853857, 90.41078375783205",11.03,11.03,,,883cf10ea3fffff,883cf10c93fffff,23.79871445856369,90.35326159654096,23.774660976459952,90.41397966107492,"Block F, Mirpur 1","Gulshan 1, Gulshan"
Mirpur 1,"23.799924575462516, 90.35540223205751",Nikunja 2,"23.83279861213574, 90.4167626340228",11.98,11.98,,,883cf10ea3fffff,883cf13b55fffff,23.79871445856369,90.35326159654096,23.833883976460815,90.41780164148742,"Block F, Mirpur 1","Nikunja 2, Nikunja"
Mirpur 1,"23.799924575462516, 90.35540223205751",Noor jahan Road,"23.760621916497936, 90.36176280206402",7.12,6.25,,,883cf10ea3fffff,883cf10ce3fffff,23.79871445856369,90.35326159654096,23.76127191782245,90.36522117041784,"Block F, Mirpur 1","Sher Shah Suri Road, Mohammadpur"
Mirpur 1,"23.799924575462516, 90.35540223205751",North South University,"23.815277538796973, 90.42547076424017",13.88,13.88,,,883cf10ea3fffff,883cf13b03fffff,23.79871445856369,90.35326159654096,23.81879577278778,90.42640952294214,"Block F, Mirpur 1","Block C, Bashundhara R/A"
Mirpur 1,"23.799924575462516, 90.35540223205751",Notun Bazar,"23.79749348795045, 90.4237139801499",10.36,10.36,,,883cf10ea3fffff,883cf13b23fffff,23.79871445856369,90.35326159654096,23.796730371644948,90.42019406381806,"Block F, Mirpur 1","Madani Avenue Baridhara, Notun Bazar"
Mirpur 1,"23.799924575462516, 90.35540223205751",Nurer Chala,"23.79698754317488, 90.43246902253573",11.74,11.74,,,883cf10ea3fffff,883cf13b35fffff,23.79871445856369,90.35326159654096,23.796444535661955,90.42975696424344,"Block F, Mirpur 1","Nurer Chala, Notun Bazar"
Mirpur 1,"23.799924575462516, 90.35540223205751",Rayer bazar,"23.743521887504897, 90.36167622278728",8.67,8.67,,,883cf10ea3fffff,883cf10cadfffff,23.79871445856369,90.35326159654096,23.746460753147243,90.36426856769404,"Block F, Mirpur 1","Rayer Bazar, Mohammadpur"
Mirpur 1,"23.799924575462516, 90.35540223205751",Satrasta,"23.75768943973771, 90.39889324889458",8.87,8.87,,,883cf10ea3fffff,883cf10cbbfffff,23.79871445856369,90.35326159654096,23.76013606874753,90.40346320448252,"Block F, Mirpur 1","Industrial Area, Tejgaon"
Mirpur 1,"23.799924575462516, 90.35540223205751",Sayedabad Bus Terminal,"23.715618121965, 90.42757510973425",15.46,15.46,,,883cf10ea3fffff,883cf17615fffff,23.79871445856369,90.35326159654096,23.71483451582931,90.42927946437668,"Block F, Mirpur 1","Brammonchiron, Sayedabad"
Mirpur 1,"23.799924575462516, 90.35540223205751",Science Lab,"23.739527493939022, 90.38380909504045",8.9,8.9,,,883cf10ea3fffff,883cf17649fffff,23.79871445856369,90.35326159654096,23.73834491222074,90.3876911389497,"Block F, Mirpur 1","Elephant Road, New Market"
Mirpur 1,"23.799924575462516, 90.35540223205751",Shahjadpur,"23.791699886032266, 90.42491413547074",11.01,11.01,,,883cf10ea3fffff,883cf13949fffff,23.79871445856369,90.35326159654096,23.789183856737147,90.42449751415508,"Block F, Mirpur 1","North Badda, Badda"
Mirpur 1,"23.799924575462516, 90.35540223205751",Shankar,"23.750878640826883, 90.36846011026877",7.92,7.92,,,883cf10ea3fffff,883cf10ca9fffff,23.79871445856369,90.35326159654096,23.753725055313375,90.36952473783344,"Block F, Mirpur 1","Block D, Lalmatia"
Mirpur 1,"23.799924575462516, 90.35540223205751",Shegunbagicha,"23.73366168283537, 90.40729600827689",11.58,11.58,,,883cf10ea3fffff,883cf1765dfffff,23.79871445856369,90.35326159654096,23.73777456938876,90.40681146990369,"Block F, Mirpur 1","Kakrail, Ramna"
Mirpur 1,"23.799924575462516, 90.35540223205751",Shewrapara,"23.79094369753041, 90.37486012421229",4.17,4.17,,,883cf10ea3fffff,883cf10cddfffff,23.79871445856369,90.35326159654096,23.79060607175627,90.37668777785234,"Block F, Mirpur 1","East Shewrapara, Mirpur"
Mirpur 1,"23.799924575462516, 90.35540223205751",Shishu Hospital,"23.774720021541565, 90.3696989138121",4.47,4.47,,,883cf10ea3fffff,883cf10cc7fffff,23.79871445856369,90.35326159654096,23.77608124036896,90.36617387184424,"Block F, Mirpur 1","Shyamoli, Mohammadpur"
Mirpur 1,"23.799924575462516, 90.35540223205751",Shoinik Club,"23.791356222216844, 90.39944605687872",5.97,5.97,,,883cf10ea3fffff,883cf10cd3fffff,23.79871445856369,90.35326159654096,23.790038981477807,90.39581083253796,"Block F, Mirpur 1","Shahid Yusuf Road, Dhaka Cantonment"
Mirpur 1,"23.799924575462516, 90.35540223205751",Square Hospital,"23.75311200932124, 90.381378314238",7.86,7.86,,,883cf10ea3fffff,883cf10cabfffff,23.79871445856369,90.35326159654096,23.753441586408567,90.37908471110562,"Block F, Mirpur 1","Shukrabad, Dhanmondi 32"
Mirpur 1,"23.799924575462516, 90.35540223205751",Star Kabab Dhanmondi,"23.739915584940274, 90.38151538972964",10.19,10.19,,,883cf10ea3fffff,883cf10ca7fffff,23.79871445856369,90.35326159654096,23.738629187547115,90.37813139390512,"Block F, Mirpur 1","Residential Area, Dhanmondi"
Mirpur 1,"23.799924575462516, 90.35540223205751",Tejgaon Industrial Area,"23.760019431424492, 90.39129990553859",7.99,7.99,,,883cf10ea3fffff,883cf10cb9fffff,23.79871445856369,90.35326159654096,23.76042092782806,90.39390227519722,"Block F, Mirpur 1","Tejkunipara, Tejgaon"
Mirpur 1,"23.799924575462516, 90.35540223205751",Tejturi Bazar,"23.75623497189328, 90.39215451399026",8.23,8.23,,,883cf10ea3fffff,883cf10cbdfffff,23.79871445856369,90.35326159654096,23.753157519825887,90.3886449653357,"Block F, Mirpur 1","Green Road, Panthapath"
Mirpur 10,"23.80719467382045, 90.36908602159754",Mohakhali,"23.777854677596434, 90.40604839490996",8.11,8.11,,,883cf10eb1fffff,883cf10c91fffff,23.80569435248921,90.36807957086396,23.774946225704827,90.40441794294416,"Folpotti, Mirpur 10","Dakkhinpara, Mohakhali"
Mirpur 10,"23.80719467382045, 90.36908602159754",Mohakhali DOHS,"23.78278751597978, 90.39544927255388",5.85,5.85,,,883cf10eb1fffff,883cf10c99fffff,23.80569435248921,90.36807957086396,23.782492961011723,90.40011446771334,"Folpotti, Mirpur 10","Block L, Banani"
Mirpur 10,"23.80719467382045, 90.36908602159754",Mohammadia Housing Society,"23.763101301949316, 90.35556289470746",8.48,8.48,,,883cf10eb1fffff,883cf10ce1fffff,23.80569435248921,90.36807957086396,23.76155438552596,90.35566136491688,"Folpotti, Mirpur 10","Mohammadia Housing Limited, Mohammadpur"
Mirpur 10,"23.80719467382045, 90.36908602159754",Mohammadpur,"23.7663733521534, 90.35838993349377",7.94,7.94,,,883cf10eb1fffff,883cf10cebfffff,23.80569435248921,90.36807957086396,23.768818065694155,90.36091744346868,"Folpotti, Mirpur 10","Shyamoli, Mohammadpur"
Mirpur 10,"23.80719467382045, 90.36908602159754",Motijheel,"23.73295803071134, 90.41707926909248",11.39,11.39,,,883cf10eb1fffff,883cf17657fffff,23.80569435248921,90.36807957086396,23.72993788598881,90.42067468476998,"Folpotti, Mirpur 10","Arambagh, Motijheel"
Mirpur 10,"23.80719467382045, 90.36908602159754",Nakhalpara,"23.770702222003415, 90.39587895540527",6.77,6.77,,,883cf10eb1fffff,883cf10c95fffff,23.80569435248921,90.36807957086396,23.76768382991121,90.39915993441797,"Folpotti, Mirpur 10","East Nakhalpara, Tejgaon"
Mirpur 10,"23.80719467382045, 90.36908602159754",New market,"23.733306698256296, 90.38374538295768",10.79,10.79,,,883cf10eb1fffff,883cf1764dfffff,23.80569435248921,90.36807957086396,23.731080182872358,90.38243448248184,"Folpotti, Mirpur 10","Azimpur, Lalbagh"
Mirpur 10,"23.80719467382045, 90.36908602159754",Niketan,"23.773793555853857, 90.41078375783205",9.39,9.39,,,883cf10eb1fffff,883cf10c93fffff,23.80569435248921,90.36807957086396,23.774660976459952,90.41397966107492,"Folpotti, Mirpur 10","Gulshan 1, Gulshan"
Mirpur 10,"23.80719467382045, 90.36908602159754",Nikunja 1,"23.8236800918188, 90.41841129675434",9.0,9.0,,,883cf10eb1fffff,883cf13b0bfffff,23.80569435248921,90.36807957086396,23.826340232581625,90.42210566233308,"Folpotti, Mirpur 10","Beparipara, Khilkhet"
Mirpur 10,"23.80719467382045, 90.36908602159754",Nikunja 2,"23.83279861213574, 90.4167626340228",10.34,10.34,,,883cf10eb1fffff,883cf13b55fffff,23.80569435248921,90.36807957086396,23.833883976460815,90.41780164148742,"Folpotti, Mirpur 10","Nikunja 2, Nikunja"
Mirpur 10,"23.80719467382045, 90.36908602159754",Noor jahan Road,"23.760621916497936, 90.36176280206402",8.5,7.63,,,883cf10eb1fffff,883cf10ce3fffff,23.80569435248921,90.36807957086396,23.76127191782245,90.36522117041784,"Folpotti, Mirpur 10","Sher Shah Suri Road, Mohammadpur"
Mirpur 10,"23.80719467382045, 90.36908602159754",North South University,"23.815277538796973, 90.42547076424017",12.25,12.25,,,883cf10eb1fffff,883cf13b03fffff,23.80569435248921,90.36807957086396,23.81879577278778,90.42640952294214,"Folpotti, Mirpur 10","Block C, Bashundhara R/A"
Mirpur 10,"23.80719467382045, 90.36908602159754",Notun Bazar,"23.79749348795045, 90.4237139801499",8.72,8.72,,,883cf10eb1fffff,883cf13b23fffff,23.80569435248921,90.36807957086396,23.796730371644948,90.42019406381806,"Folpotti, Mirpur 10","Madani Avenue Baridhara, Notun Bazar"
Mirpur 10,"23.80719467382045, 90.36908602159754",Osmani Udyan,"23.726089169424984, 90.40874238698586",11.6,11.6,,,883cf10eb1fffff,883cf17609fffff,23.80569435248921,90.36807957086396,23.72295970521749,90.40585672411808,"Folpotti, Mirpur 10","Siddique Bazar, Bangshal"
Mirpur 10,"23.80719467382045, 90.36908602159754",Rajlokkhi Complex,"23.864407298736335, 90.399736694929",14.17,14.17,,,883cf10eb1fffff,883cf105b9fffff,23.80569435248921,90.36807957086396,23.86405178703082,90.40058395653176,"Folpotti, Mirpur 10","Sector 4, Uttara"
Mirpur 10,"23.80719467382045, 90.36908602159754",Rampura,"23.760873486392178, 90.42061036978188",9.96,9.96,,,883cf10eb1fffff,883cf13961fffff,23.80569435248921,90.36807957086396,23.75956455674625,90.42258590147064,"Folpotti, Mirpur 10","East Rampura, Rampura"
Mirpur 10,"23.80719467382045, 90.36908602159754",Rayer bazar,"23.743521887504897, 90.36167622278728",10.08,10.08,,,883cf10eb1fffff,883cf10cadfffff,23.80569435248921,90.36807957086396,23.746460753147243,90.36426856769404,"Folpotti, Mirpur 10","Rayer Bazar, Mohammadpur"
Mirpur 10,"23.80719467382045, 90.36908602159754",Sayedabad Bus Terminal,"23.715618121965, 90.42757510973425",14.33,14.33,,,883cf10eb1fffff,883cf17615fffff,23.80569435248921,90.36807957086396,23.71483451582931,90.42927946437668,"Folpotti, Mirpur 10","Brammonchiron, Sayedabad"
Mirpur 10,"23.80719467382045, 90.36908602159754",Science Lab,"23.739527493939022, 90.38380909504045",9.41,9.41,,,883cf10eb1fffff,883cf17649fffff,23.80569435248921,90.36807957086396,23.73834491222074,90.3876911389497,"Folpotti, Mirpur 10","Elephant Road, New Market"
Mirpur 10,"23.80719467382045, 90.36908602159754",Secretariat,"23.728543737583582, 90.39658276608853",10.52,10.52,,,883cf10eb1fffff,883cf17641fffff,23.80569435248921,90.36807957086396,23.730795504536182,90.39199411325372,"Folpotti, Mirpur 10","Dhaka University, Shahbagh"
Mirpur 10,"23.80719467382045, 90.36908602159754",Shahjadpur,"23.791699886032266, 90.42491413547074",9.38,9.38,,,883cf10eb1fffff,883cf13949fffff,23.80569435248921,90.36807957086396,23.789183856737147,90.42449751415508,"Folpotti, Mirpur 10","North Badda, Badda"
Mirpur 10,"23.80719467382045, 90.36908602159754",Shankar,"23.750878640826883, 90.36846011026877",9.3,9.3,,,883cf10eb1fffff,883cf10ca9fffff,23.80569435248921,90.36807957086396,23.753725055313375,90.36952473783344,"Folpotti, Mirpur 10","Block D, Lalmatia"
Mirpur 10,"23.80719467382045, 90.36908602159754",Shishu Hospital,"23.774720021541565, 90.3696989138121",5.7,5.7,,,883cf10eb1fffff,883cf10cc7fffff,23.80569435248921,90.36807957086396,23.77608124036896,90.36617387184424,"Folpotti, Mirpur 10","Shyamoli, Mohammadpur"
